Name of Restaurant,City,Country Code,Day of week,Start Time Hour,Start Time Minute,End Time Hour,End Time Minute
Faustina's Creole and Soul Food,Detroit,US,2,11,0,20,0
Faustina's Creole and Soul Food,Detroit,US,1,11,0,20,0
Fayala,San Francisco,US,4,8,0,15,0
Fayala,San Francisco,US,3,8,0,15,0
Fayala,San Francisco,US,2,8,0,15,0
Fayala,San Francisco,US,1,8,0,15,0
Fayala,San Francisco,US,0,8,0,15,0
Feast Restaurant - Sheraton on the Park,Sydney,AU,6,12,0,14,30
Feast Restaurant - Sheraton on the Park,Sydney,AU,5,12,0,14,30
Feast Restaurant - Sheraton on the Park,Sydney,AU,4,12,0,14,30
Feast Restaurant - Sheraton on the Park,Sydney,AU,3,12,0,14,30
Feast Restaurant - Sheraton on the Park,Sydney,AU,2,12,0,14,30
Feast Restaurant - Sheraton on the Park,Sydney,AU,1,12,0,14,30
Feast Restaurant - Sheraton on the Park,Sydney,AU,0,12,0,14,30
Federal American Grill,Houston,US,6,16,0,21,0
Federal American Grill,Houston,US,6,11,0,15,0
Federal American Grill,Houston,US,5,11,0,23,0
Federal American Grill,Houston,US,4,11,0,23,0
Federal American Grill,Houston,US,3,11,0,22,0
Federal American Grill,Houston,US,2,11,0,22,0
Federal American Grill,Houston,US,1,11,0,22,0
Federal American Grill,Houston,US,0,11,0,22,0
Federal Bar and Grill,Denver,US,6,10,0,0,0
Federal Bar and Grill,Denver,US,5,10,0,0,0
Federal Bar and Grill,Denver,US,4,11,0,0,0
Federal Bar and Grill,Denver,US,3,11,0,0,0
Federal Bar and Grill,Denver,US,2,11,0,0,0
Federal Bar and Grill,Denver,US,1,11,0,0,0
Federal Bar and Grill,Denver,US,0,11,0,0,0
Federal Pizza,Phoenix,US,6,11,0,22,0
Federal Pizza,Phoenix,US,5,11,0,0,0
Federal Pizza,Phoenix,US,4,11,0,0,0
Federal Pizza,Phoenix,US,3,11,0,23,0
Federal Pizza,Phoenix,US,2,11,0,23,0
Federal Pizza,Phoenix,US,1,11,0,23,0
Federal Pizza,Phoenix,US,0,11,0,23,0
Federales,Chicago,US,6,11,0,2,0
Federales,Chicago,US,5,11,0,3,0
Federales,Chicago,US,4,11,0,2,0
Federales,Chicago,US,3,16,0,2,0
Federales,Chicago,US,2,16,0,2,0
Federales,Chicago,US,1,16,0,2,0
Federales,Chicago,US,0,16,0,2,0
Feed,Chicago,US,6,9,0,21,0
Feed,Chicago,US,5,9,0,22,0
Feed,Chicago,US,4,8,0,22,0
Feed,Chicago,US,3,8,0,22,0
Feed,Chicago,US,2,8,0,22,0
Feed,Chicago,US,1,8,0,22,0
Feed,Chicago,US,0,8,0,22,0
Feierabend,Seattle,US,6,11,30,1,0
Feierabend,Seattle,US,5,11,30,1,0
Feierabend,Seattle,US,4,11,30,1,0
Feierabend,Seattle,US,3,11,30,1,0
Feierabend,Seattle,US,2,11,30,1,0
Feierabend,Seattle,US,1,11,30,1,0
Feierabend,Seattle,US,0,11,30,1,0
FelFel Mediterranean,Denver,US,6,10,0,22,0
FelFel Mediterranean,Denver,US,5,10,0,22,0
FelFel Mediterranean,Denver,US,4,10,0,22,0
FelFel Mediterranean,Denver,US,3,10,0,22,0
FelFel Mediterranean,Denver,US,2,10,0,22,0
FelFel Mediterranean,Denver,US,1,10,0,22,0
FelFel Mediterranean,Denver,US,0,10,0,22,0
Felix Bistro & Bar,Sydney,AU,6,17,30,21,30
Felix Bistro & Bar,Sydney,AU,6,12,0,15,0
Felix Bistro & Bar,Sydney,AU,5,17,30,22,30
Felix Bistro & Bar,Sydney,AU,4,17,30,22,30
Felix Bistro & Bar,Sydney,AU,4,12,0,15,0
Felix Bistro & Bar,Sydney,AU,3,17,30,22,30
Felix Bistro & Bar,Sydney,AU,3,12,0,15,0
Felix Bistro & Bar,Sydney,AU,2,17,30,22,30
Felix Bistro & Bar,Sydney,AU,2,12,0,15,0
Felix Bistro & Bar,Sydney,AU,1,17,30,22,30
Felix Bistro & Bar,Sydney,AU,1,12,0,15,0
Felix Bistro & Bar,Sydney,AU,0,17,30,22,30
Felix Bistro & Bar,Sydney,AU,0,12,0,15,0
Felix For Goodness,Brisbane,AU,5,8,0,21,30
Felix For Goodness,Brisbane,AU,4,7,0,21,30
Felix For Goodness,Brisbane,AU,3,7,0,21,30
Felix For Goodness,Brisbane,AU,2,7,0,15,0
Felix For Goodness,Brisbane,AU,1,7,0,15,0
Felix For Goodness,Brisbane,AU,0,7,0,15,0
Fellini Caffè,Houston,US,6,8,0,20,0
Fellini Caffè,Houston,US,5,8,0,22,0
Fellini Caffè,Houston,US,4,7,0,22,0
Fellini Caffè,Houston,US,3,7,0,22,0
Fellini Caffè,Houston,US,2,7,0,22,0
Fellini Caffè,Houston,US,1,7,0,22,0
Fellini Caffè,Houston,US,0,7,0,22,0
Fenwick's,Charlotte,US,6,10,0,14,0
Fenwick's,Charlotte,US,5,11,0,21,30
Fenwick's,Charlotte,US,4,11,0,21,30
Fenwick's,Charlotte,US,3,11,0,21,30
Fenwick's,Charlotte,US,2,11,0,21,30
Fenwick's,Charlotte,US,1,11,0,21,30
Fenwick's,Charlotte,US,0,11,0,21,30
Fernandez & Wells,London,GB,6,9,0,18,0
Fernandez & Wells,London,GB,5,9,0,18,0
Fernandez & Wells,London,GB,4,7,30,18,0
Fernandez & Wells,London,GB,3,7,30,18,0
Fernandez & Wells,London,GB,2,7,30,18,0
Fernandez & Wells,London,GB,1,7,30,18,0
Fernandez & Wells,London,GB,0,7,30,18,0
Fez Mangal,London,GB,6,12,0,23,30
Fez Mangal,London,GB,5,12,0,23,30
Fez Mangal,London,GB,4,12,0,23,30
Fez Mangal,London,GB,3,12,0,23,30
Fez Mangal,London,GB,2,12,0,23,30
Fez Mangal,London,GB,1,12,0,23,30
Fez Mangal,London,GB,0,12,0,23,30
FEZ,Phoenix,US,6,10,0,0,0
FEZ,Phoenix,US,5,10,0,1,0
FEZ,Phoenix,US,4,11,0,1,0
FEZ,Phoenix,US,3,11,0,0,0
FEZ,Phoenix,US,2,11,0,0,0
FEZ,Phoenix,US,1,11,0,0,0
FEZ,Phoenix,US,0,11,0,0,0
Fiamme Trattoria,Brisbane,AU,6,14,0,20,30
Fiamme Trattoria,Brisbane,AU,5,17,0,22,30
Fiamme Trattoria,Brisbane,AU,4,11,30,22,30
Fiamme Trattoria,Brisbane,AU,3,11,30,21,30
Fiamme Trattoria,Brisbane,AU,2,11,30,21,30
Fife's Restaurant,Birmingham,US,5,6,0,19,30
Fife's Restaurant,Birmingham,US,4,6,0,19,30
Fife's Restaurant,Birmingham,US,3,6,0,19,30
Fife's Restaurant,Birmingham,US,2,6,0,19,30
Fife's Restaurant,Birmingham,US,1,6,0,19,30
Fife's Restaurant,Birmingham,US,0,6,0,19,30
Fifteen,London,GB,6,18,0,22,0
Fifteen,London,GB,6,12,0,15,0
Fifteen,London,GB,5,18,0,22,0
Fifteen,London,GB,5,12,0,15,0
Fifteen,London,GB,4,18,0,22,0
Fifteen,London,GB,4,12,0,15,0
Fifteen,London,GB,3,18,0,22,0
Fifteen,London,GB,3,12,0,15,0
Fifteen,London,GB,2,18,0,22,0
Fifteen,London,GB,2,12,0,15,0
Fifteen,London,GB,1,18,0,22,0
Fifteen,London,GB,1,12,0,15,0
Fifteen,London,GB,0,18,0,22,0
Fifteen,London,GB,0,12,0,15,0
Fifty,New York,US,6,17,0,22,0
Fifty,New York,US,6,11,0,15,30
Fifty,New York,US,5,17,0,23,0
Fifty,New York,US,5,11,0,15,30
Fifty,New York,US,4,17,0,23,0
Fifty,New York,US,3,17,0,23,0
Fifty,New York,US,2,17,0,22,0
Fifty,New York,US,1,17,0,22,0
Fifty,New York,US,0,17,0,22,0
Fiftyfive,Melbourne,AU,6,16,0,0,0
Fiftyfive,Melbourne,AU,5,15,0,3,0
Fiftyfive,Melbourne,AU,4,14,0,3,0
Fiftyfive,Melbourne,AU,3,14,0,2,0
Fiftyfive,Melbourne,AU,2,14,0,2,0
Fiftyfive,Melbourne,AU,1,14,0,1,0
Fiftyfive,Melbourne,AU,0,14,0,1,0
Figaro Restaurant,Kingston,AU,6,17,30,21,0
Figaro Restaurant,Kingston,AU,5,17,30,21,0
Figaro Restaurant,Kingston,AU,4,17,30,21,0
Figaro Restaurant,Kingston,AU,4,12,0,14,0
Figaro Restaurant,Kingston,AU,3,17,30,21,0
Figaro Restaurant,Kingston,AU,2,17,30,21,0
Figaro Restaurant,Kingston,AU,1,17,30,21,0
Figaro Restaurant,Kingston,AU,0,17,30,21,0
Figaro's,Boston,US,4,8,30,15,0
Figaro's,Boston,US,3,8,30,15,0
Figaro's,Boston,US,2,8,30,15,0
Figaro's,Boston,US,1,8,30,15,0
Figaro's,Boston,US,0,8,30,15,0
Fill-A-Buster,Boston,US,4,7,0,16,0
Fill-A-Buster,Boston,US,3,7,0,16,0
Fill-A-Buster,Boston,US,2,7,0,16,0
Fill-A-Buster,Boston,US,1,7,0,16,0
Fill-A-Buster,Boston,US,0,7,0,16,0
Filomena Ristorante,Washington,US,6,11,30,23,0
Filomena Ristorante,Washington,US,5,11,30,23,0
Filomena Ristorante,Washington,US,4,11,30,23,0
Filomena Ristorante,Washington,US,3,11,30,23,0
Filomena Ristorante,Washington,US,2,11,30,23,0
Filomena Ristorante,Washington,US,1,11,30,23,0
Filomena Ristorante,Washington,US,0,11,30,23,0
Filter & Fox,Liverpool,GB,6,9,0,0,0
Filter & Fox,Liverpool,GB,5,9,0,0,0
Filter & Fox,Liverpool,GB,4,8,0,0,0
Filter & Fox,Liverpool,GB,3,8,0,0,0
Filter & Fox,Liverpool,GB,2,8,0,0,0
Filter & Fox,Liverpool,GB,1,8,0,0,0
Filter & Fox,Liverpool,GB,0,8,0,0,0
Fine & Rare,San Francisco,US,4,8,0,15,0
Fine & Rare,San Francisco,US,3,8,0,15,0
Fine & Rare,San Francisco,US,2,8,0,15,0
Fine & Rare,San Francisco,US,1,8,0,15,0
Fine & Rare,San Francisco,US,0,8,0,15,0
Finga Lickin' Caribbean Eatery,Charlotte,US,5,12,0,21,30
Finga Lickin' Caribbean Eatery,Charlotte,US,4,12,0,21,30
Finga Lickin' Caribbean Eatery,Charlotte,US,3,12,0,21,30
Finga Lickin' Caribbean Eatery,Charlotte,US,2,12,0,21,30
Finga Lickin' Caribbean Eatery,Charlotte,US,1,12,0,21,30
Finga Lickin' Caribbean Eatery,Charlotte,US,0,12,0,21,30
Fink's Salt and Sweet,London,GB,6,10,0,17,0
Fink's Salt and Sweet,London,GB,5,9,0,23,0
Fink's Salt and Sweet,London,GB,4,9,0,23,0
Fink's Salt and Sweet,London,GB,3,9,0,22,30
Fink's Salt and Sweet,London,GB,2,9,0,19,0
Fink's Salt and Sweet,London,GB,1,9,0,19,0
Fink's Salt and Sweet,London,GB,0,9,0,19,0
Finley's Pub,Denver,US,6,10,0,23,0
Finley's Pub,Denver,US,5,13,0,2,0
Finley's Pub,Denver,US,4,16,0,2,0
Finley's Pub,Denver,US,3,16,0,0,0
Finley's Pub,Denver,US,2,16,0,0,0
Finley's Pub,Denver,US,1,16,0,0,0
Finley's Pub,Denver,US,0,16,0,0,0
Fin's Sushi & Grill,Boston,US,6,12,0,22,0
Fin's Sushi & Grill,Boston,US,5,11,30,23,0
Fin's Sushi & Grill,Boston,US,4,11,30,23,0
Fin's Sushi & Grill,Boston,US,3,11,30,22,30
Fin's Sushi & Grill,Boston,US,2,11,30,22,30
Fin's Sushi & Grill,Boston,US,1,11,30,22,30
Fin's Sushi & Grill,Boston,US,0,11,30,22,30
Fin's Sushi and Grill,Boston,US,6,11,30,22,30
Fin's Sushi and Grill,Boston,US,5,11,30,23,0
Fin's Sushi and Grill,Boston,US,4,11,30,23,0
Fin's Sushi and Grill,Boston,US,3,11,30,22,30
Fin's Sushi and Grill,Boston,US,2,11,30,22,30
Fin's Sushi and Grill,Boston,US,1,11,30,22,30
Fin's Sushi and Grill,Boston,US,0,11,30,22,30
Fiola Mare,Washington,US,6,17,0,22,30
Fiola Mare,Washington,US,6,11,30,14,0
Fiola Mare,Washington,US,5,17,0,23,0
Fiola Mare,Washington,US,5,11,30,14,0
Fiola Mare,Washington,US,4,17,0,23,0
Fiola Mare,Washington,US,4,11,30,14,30
Fiola Mare,Washington,US,3,17,0,22,30
Fiola Mare,Washington,US,3,11,30,14,30
Fiola Mare,Washington,US,2,17,0,22,30
Fiola Mare,Washington,US,2,11,30,14,30
Fiola Mare,Washington,US,1,17,0,22,30
Fiola Mare,Washington,US,1,11,30,14,30
Fiola Mare,Washington,US,0,17,0,22,30
Fiouna's Persian Fusion Cuisine,Boston,US,6,11,0,22,0
Fiouna's Persian Fusion Cuisine,Boston,US,5,11,0,22,0
Fiouna's Persian Fusion Cuisine,Boston,US,4,11,0,22,0
Fiouna's Persian Fusion Cuisine,Boston,US,3,11,0,22,0
Fiouna's Persian Fusion Cuisine,Boston,US,2,11,0,22,0
Fiouna's Persian Fusion Cuisine,Boston,US,1,11,0,22,0
Fiouna's Persian Fusion Cuisine,Boston,US,0,11,0,22,0
Fire On the Mountain,Denver,US,6,11,0,22,0
Fire On the Mountain,Denver,US,5,11,0,23,0
Fire On the Mountain,Denver,US,4,11,0,23,0
Fire On the Mountain,Denver,US,3,11,0,22,0
Fire On the Mountain,Denver,US,2,11,0,22,0
Fire On the Mountain,Denver,US,1,11,0,22,0
Fire On the Mountain,Denver,US,0,11,0,22,0
Firebird,Glasgow,GB,6,12,0,0,0
Firebird,Glasgow,GB,5,12,0,1,0
Firebird,Glasgow,GB,4,12,0,1,0
Firebird,Glasgow,GB,3,12,0,0,0
Firebird,Glasgow,GB,2,12,0,0,0
Firebird,Glasgow,GB,1,12,0,0,0
Firebird,Glasgow,GB,0,12,0,0,0
Firebird Tavern,Detroit,US,5,14,0,2,0
Firebird Tavern,Detroit,US,4,11,0,2,0
Firebird Tavern,Detroit,US,3,11,0,2,0
Firebird Tavern,Detroit,US,2,11,0,0,0
Firebird Tavern,Detroit,US,1,11,0,0,0
Firebird Tavern,Detroit,US,0,11,0,0,0
Firebirds Wood Fired Grill,Charlotte,US,6,11,0,22,0
Firebirds Wood Fired Grill,Charlotte,US,5,11,0,23,0
Firebirds Wood Fired Grill,Charlotte,US,4,11,0,23,0
Firebirds Wood Fired Grill,Charlotte,US,3,11,0,22,0
Firebirds Wood Fired Grill,Charlotte,US,2,11,0,22,0
Firebirds Wood Fired Grill,Charlotte,US,1,11,0,22,0
Firebirds Wood Fired Grill,Charlotte,US,0,11,0,22,0
Fired Pie,Phoenix,US,6,11,0,20,0
Fired Pie,Phoenix,US,5,11,0,21,0
Fired Pie,Phoenix,US,4,10,0,21,0
Fired Pie,Phoenix,US,3,10,0,20,0
Fired Pie,Phoenix,US,2,10,0,20,0
Fired Pie,Phoenix,US,1,10,0,20,0
Fired Pie,Phoenix,US,0,10,0,20,0
Fired Pie,Phoenix,US,6,11,0,20,0
Fired Pie,Phoenix,US,5,11,0,20,0
Fired Pie,Phoenix,US,4,10,0,20,0
Fired Pie,Phoenix,US,3,10,0,20,0
Fired Pie,Phoenix,US,2,10,0,20,0
Fired Pie,Phoenix,US,1,10,0,20,0
Fired Pie,Phoenix,US,0,10,0,20,0
Fired Pie,Phoenix,US,6,11,0,21,0
Fired Pie,Phoenix,US,5,11,0,22,0
Fired Pie,Phoenix,US,4,11,0,22,0
Fired Pie,Phoenix,US,3,11,0,21,0
Fired Pie,Phoenix,US,2,11,0,21,0
Fired Pie,Phoenix,US,1,11,0,21,0
Fired Pie,Phoenix,US,0,11,0,21,0
Firefly Espresso Bar Pizza,Brisbane,AU,4,6,30,0,0
Firefly Espresso Bar Pizza,Brisbane,AU,3,6,30,0,0
Firefly Espresso Bar Pizza,Brisbane,AU,2,6,30,18,0
Firefly Espresso Bar Pizza,Brisbane,AU,1,6,30,17,0
Firefly Espresso Bar Pizza,Brisbane,AU,0,6,30,17,0
Firefly Restaurant,San Francisco,US,6,17,30,21,0
Firefly Restaurant,San Francisco,US,5,17,30,22,0
Firefly Restaurant,San Francisco,US,4,17,30,22,0
Firefly Restaurant,San Francisco,US,3,17,30,21,30
Firefly Restaurant,San Francisco,US,2,17,30,21,30
Firefly Restaurant,San Francisco,US,1,17,30,21,30
Firefly Restaurant,San Francisco,US,0,17,30,21,30
Firefly,Washington,US,6,17,30,22,0
Firefly,Washington,US,6,9,0,14,30
Firefly,Washington,US,5,17,30,22,30
Firefly,Washington,US,5,9,0,14,0
Firefly,Washington,US,4,17,30,22,30
Firefly,Washington,US,4,7,0,14,0
Firefly,Washington,US,3,17,30,22,0
Firefly,Washington,US,3,7,0,14,0
Firefly,Washington,US,2,17,30,22,0
Firefly,Washington,US,2,7,0,14,0
Firefly,Washington,US,1,17,30,22,0
Firefly,Washington,US,1,7,0,14,0
Firefly,Washington,US,0,17,30,22,0
Firefly,Washington,US,0,7,0,14,0
Fish Bone,London,GB,5,16,0,22,0
Fish Bone,London,GB,4,11,30,23,0
Fish Bone,London,GB,3,11,30,22,0
Fish Bone,London,GB,2,11,30,22,0
Fish Bone,London,GB,1,11,30,22,0
Fish Bone,London,GB,0,11,30,22,0
Fish Central,London,GB,5,17,0,23,0
Fish Central,London,GB,5,11,30,14,30
Fish Central,London,GB,4,17,0,23,0
Fish Central,London,GB,4,11,30,14,30
Fish Central,London,GB,3,17,0,22,30
Fish Central,London,GB,3,11,30,14,30
Fish Central,London,GB,2,17,0,22,30
Fish Central,London,GB,2,11,30,14,30
Fish Central,London,GB,1,17,0,22,30
Fish Central,London,GB,1,11,30,14,30
Fish Central,London,GB,0,17,0,22,30
Fish Central,London,GB,0,11,30,14,30
Fish in a Tie,London,GB,6,12,0,23,0
Fish in a Tie,London,GB,5,12,0,0,0
Fish in a Tie,London,GB,4,12,0,0,0
Fish in a Tie,London,GB,3,12,0,0,0
Fish in a Tie,London,GB,2,12,0,0,0
Fish in a Tie,London,GB,1,12,0,0,0
Fish in a Tie,London,GB,0,12,0,0,0
Fish in the Hood,Washington,US,5,12,0,21,0
Fish in the Hood,Washington,US,4,12,0,21,0
Fish in the Hood,Washington,US,3,12,0,21,0
Fish in the Hood,Washington,US,2,12,0,21,0
Fish in the Hood,Washington,US,1,12,0,21,0
Fish in the Hood,Washington,US,0,12,0,21,0
Fish N Bowl,Las Vegas,US,6,11,30,20,0
Fish N Bowl,Las Vegas,US,5,11,30,21,0
Fish N Bowl,Las Vegas,US,4,11,30,21,0
Fish N Bowl,Las Vegas,US,3,11,30,21,0
Fish N Bowl,Las Vegas,US,2,11,30,21,0
Fish N Bowl,Las Vegas,US,0,11,30,21,0
Fish On Bait and Tackle Shop,Seattle,US,6,9,30,20,0
Fish On Bait and Tackle Shop,Seattle,US,5,9,30,20,0
Fish On Bait and Tackle Shop,Seattle,US,4,9,30,20,0
Fish On Bait and Tackle Shop,Seattle,US,3,9,30,20,0
Fish On Bait and Tackle Shop,Seattle,US,2,9,30,20,0
Fish On Bait and Tackle Shop,Seattle,US,1,9,30,20,0
Fishbone's,Detroit,US,6,18,30,2,0
Fishbone's,Detroit,US,5,11,0,2,0
Fishbone's,Detroit,US,5,6,30,10,30
Fishbone's,Detroit,US,4,11,0,2,0
Fishbone's,Detroit,US,4,6,30,10,30
Fishbone's,Detroit,US,3,11,0,2,0
Fishbone's,Detroit,US,3,6,30,10,30
Fishbone's,Detroit,US,2,11,0,2,0
Fishbone's,Detroit,US,2,6,30,10,30
Fishbone's,Detroit,US,1,11,0,2,0
Fishbone's,Detroit,US,1,6,30,10,30
Fishbone's,Detroit,US,0,11,0,2,0
Fishbone's,Detroit,US,0,6,30,10,30
Fish's Wild,San Jose,US,6,12,0,21,0
Fish's Wild,San Jose,US,5,12,0,21,0
Fish's Wild,San Jose,US,4,11,0,21,0
Fish's Wild,San Jose,US,3,11,0,21,0
Fish's Wild,San Jose,US,2,11,0,21,0
Fish's Wild,San Jose,US,1,11,0,21,0
Fish's Wild,San Jose,US,0,11,0,21,0
Fish's Wild,San Jose,US,6,11,0,20,30
Fish's Wild,San Jose,US,5,11,0,21,0
Fish's Wild,San Jose,US,4,11,0,21,0
Fish's Wild,San Jose,US,3,11,0,21,0
Fish's Wild,San Jose,US,2,11,0,21,0
Fish's Wild,San Jose,US,1,11,0,21,0
Fish's Wild,San Jose,US,0,11,0,21,0
Fit Fuel,Houston,US,6,9,0,21,0
Fit Fuel,Houston,US,5,9,0,22,0
Fit Fuel,Houston,US,4,7,0,22,0
Fit Fuel,Houston,US,3,7,0,22,0
Fit Fuel,Houston,US,2,7,0,22,0
Fit Fuel,Houston,US,1,7,0,22,0
Fit Fuel,Houston,US,0,7,0,22,0
Five Guys Burgers and Fries,Detroit,US,6,11,0,22,0
Five Guys Burgers and Fries,Detroit,US,5,11,0,2,0
Five Guys Burgers and Fries,Detroit,US,4,11,0,2,0
Five Guys Burgers and Fries,Detroit,US,3,11,0,0,0
Five Guys Burgers and Fries,Detroit,US,2,11,0,0,0
Five Guys Burgers and Fries,Detroit,US,1,11,0,0,0
Five Guys Burgers and Fries,Detroit,US,0,11,0,0,0
Five Guys Burgers and Fries,Glasgow,GB,6,11,0,22,30
Five Guys Burgers and Fries,Glasgow,GB,5,11,0,0,0
Five Guys Burgers and Fries,Glasgow,GB,3,11,0,22,30
Five Guys Burgers and Fries,Glasgow,GB,2,11,0,22,30
Five Guys Burgers and Fries,Glasgow,GB,1,11,0,22,30
Five Guys Burgers and Fries,Glasgow,GB,0,11,0,22,30
Five Hooks Fish Grill,Seattle,US,6,12,0,21,0
Five Hooks Fish Grill,Seattle,US,5,12,0,22,0
Five Hooks Fish Grill,Seattle,US,4,12,0,22,0
Five Hooks Fish Grill,Seattle,US,3,12,0,21,0
Five Hooks Fish Grill,Seattle,US,2,12,0,21,0
Five Hooks Fish Grill,Seattle,US,1,12,0,21,0
Five Hooks Fish Grill,Seattle,US,0,12,0,21,0
Five Horses Tavern,Boston,US,6,10,0,0,0
Five Horses Tavern,Boston,US,5,10,0,0,0
Five Horses Tavern,Boston,US,4,11,30,0,0
Five Horses Tavern,Boston,US,3,11,30,0,0
Five Horses Tavern,Boston,US,2,11,30,0,0
Five Horses Tavern,Boston,US,1,11,30,0,0
Five Horses Tavern,Boston,US,0,11,30,0,0
Fix Restaurant & Wine Bar,Brisbane,AU,5,17,30,22,0
Fix Restaurant & Wine Bar,Brisbane,AU,4,11,30,22,0
Fix Restaurant & Wine Bar,Brisbane,AU,3,11,30,22,0
Fix Restaurant & Wine Bar,Brisbane,AU,2,11,30,22,0
Fix Restaurant & Wine Bar,Brisbane,AU,1,11,30,22,0
Fix Restaurant & Wine Bar,Brisbane,AU,0,11,30,22,0
Flame Cafe,Boston,US,4,7,0,15,0
Flame Cafe,Boston,US,3,7,0,15,0
Flame Cafe,Boston,US,2,7,0,15,0
Flame Cafe,Boston,US,1,7,0,15,0
Flame Cafe,Boston,US,0,7,0,15,0
Flamingo's,San Jose,US,6,9,0,22,30
Flamingo's,San Jose,US,5,9,0,22,30
Flamingo's,San Jose,US,4,9,0,22,30
Flamingo's,San Jose,US,3,9,0,22,30
Flamingo's,San Jose,US,2,9,0,22,30
Flamingo's,San Jose,US,1,9,0,22,30
Flamingo's,San Jose,US,0,9,0,22,30
Flat Iron,London,GB,6,12,0,23,30
Flat Iron,London,GB,5,12,0,0,0
Flat Iron,London,GB,4,12,0,0,0
Flat Iron,London,GB,3,12,0,0,0
Flat Iron,London,GB,2,12,0,0,0
Flat Iron,London,GB,1,12,0,0,0
Flat Iron,London,GB,0,12,0,0,0
Fleming's Prime Steakhouse & Wine Bar,Birmingham,US,6,11,0,21,0
Fleming's Prime Steakhouse & Wine Bar,Birmingham,US,5,16,30,23,0
Fleming's Prime Steakhouse & Wine Bar,Birmingham,US,4,16,30,23,0
Fleming's Prime Steakhouse & Wine Bar,Birmingham,US,3,16,30,22,0
Fleming's Prime Steakhouse & Wine Bar,Birmingham,US,2,16,30,22,0
Fleming's Prime Steakhouse & Wine Bar,Birmingham,US,1,16,30,22,0
Fleming's Prime Steakhouse & Wine Bar,Birmingham,US,0,16,30,22,0
Flip Burger Boutique,Birmingham,US,6,11,0,21,0
Flip Burger Boutique,Birmingham,US,5,11,0,22,0
Flip Burger Boutique,Birmingham,US,4,11,0,22,0
Flip Burger Boutique,Birmingham,US,3,11,0,21,0
Flip Burger Boutique,Birmingham,US,2,11,0,21,0
Flip Burger Boutique,Birmingham,US,1,11,0,21,0
Flip Burger Boutique,Birmingham,US,0,11,0,21,0
Flip 'n Patties,Houston,US,5,12,0,22,0
Flip 'n Patties,Houston,US,4,17,0,22,0
Flip 'n Patties,Houston,US,4,11,0,15,0
Flip 'n Patties,Houston,US,3,16,0,22,0
Flip 'n Patties,Houston,US,3,11,0,15,0
Flip 'n Patties,Houston,US,2,16,0,22,0
Flip 'n Patties,Houston,US,2,11,0,15,0
Flip 'n Patties,Houston,US,1,16,0,1,0
Flip 'n Patties,Houston,US,1,11,0,15,0
Flip 'n Patties,Houston,US,0,16,0,22,0
Flippin' Good Burgers & Shakes,Las Vegas,US,6,11,0,23,0
Flippin' Good Burgers & Shakes,Las Vegas,US,5,11,0,2,0
Flippin' Good Burgers & Shakes,Las Vegas,US,4,11,0,2,0
Flippin' Good Burgers & Shakes,Las Vegas,US,3,11,0,0,0
Flippin' Good Burgers & Shakes,Las Vegas,US,2,11,0,23,0
Flippin' Good Burgers & Shakes,Las Vegas,US,1,11,0,23,0
Flippin' Good Burgers & Shakes,Las Vegas,US,0,11,0,23,0
Flippin' Pizza,Washington,US,5,11,0,17,0
Flippin' Pizza,Washington,US,4,11,0,20,0
Flippin' Pizza,Washington,US,3,11,0,20,0
Flippin' Pizza,Washington,US,2,11,0,20,0
Flippin' Pizza,Washington,US,1,11,0,20,0
Flippin' Pizza,Washington,US,0,11,0,20,0
Flo Espresso,Perth,AU,4,6,30,16,0
Flo Espresso,Perth,AU,3,6,30,16,0
Flo Espresso,Perth,AU,2,6,30,16,0
Flo Espresso,Perth,AU,1,6,30,16,0
Flo Espresso,Perth,AU,0,6,30,16,0
FLO Paris French Bakery-Cafe,Houston,US,6,7,0,20,0
FLO Paris French Bakery-Cafe,Houston,US,5,7,0,20,0
FLO Paris French Bakery-Cafe,Houston,US,4,7,0,20,0
FLO Paris French Bakery-Cafe,Houston,US,3,7,0,20,0
FLO Paris French Bakery-Cafe,Houston,US,2,7,0,20,0
FLO Paris French Bakery-Cafe,Houston,US,1,7,0,20,0
FLO Paris French Bakery-Cafe,Houston,US,0,7,0,20,0
Flock & Fowl,Las Vegas,US,5,10,30,15,30
Flock & Fowl,Las Vegas,US,4,10,30,15,30
Flock & Fowl,Las Vegas,US,3,10,30,15,30
Flock & Fowl,Las Vegas,US,2,10,30,15,30
Flock & Fowl,Las Vegas,US,1,10,30,15,30
Floods Bar & Grille,Detroit,US,6,19,0,2,0
Floods Bar & Grille,Detroit,US,5,19,0,2,0
Floods Bar & Grille,Detroit,US,4,15,0,2,0
Floods Bar & Grille,Detroit,US,3,15,0,2,0
Floods Bar & Grille,Detroit,US,2,15,0,2,0
Floods Bar & Grille,Detroit,US,1,15,0,2,0
Floods Bar & Grille,Detroit,US,0,16,0,0,0
Flora,Melbourne,AU,6,10,0,22,0
Flora,Melbourne,AU,5,10,0,23,0
Flora,Melbourne,AU,4,10,0,23,0
Flora,Melbourne,AU,3,10,0,22,0
Flora,Melbourne,AU,2,10,0,22,0
Flora,Melbourne,AU,1,10,0,22,0
Flora,Melbourne,AU,0,10,0,22,0
Floriana,Washington,US,6,17,0,22,30
Floriana,Washington,US,6,11,0,15,0
Floriana,Washington,US,5,17,0,23,0
Floriana,Washington,US,5,11,0,14,0
Floriana,Washington,US,4,17,0,23,0
